"","X","Y","count","label"
"999",85,785,7,"r2"
"1000",95,785,2,"r2"
"1001",105,785,8,"r2"
"1002",115,785,7,"r2"
"1003",125,785,10,"r2"
"1004",135,785,10,"r2"
"1005",145,785,7,"r2"
"1006",155,785,5,"r2"
"1007",165,785,1,"r2"
"1008",175,785,6,"r2"
"1009",185,785,9,"r2"
"1010",195,785,7,"r2"
"1011",205,785,5,"r2"
"1012",215,785,7,"r2"
"1013",225,785,5,"r2"
"1014",235,785,6,"r2"
"1015",245,785,2,"r2"
"1016",255,785,4,"r2"
"1017",265,785,1,"r2"
"1018",275,785,1,"r2"
"1019",285,785,10,"r2"
"1020",295,785,8,"r2"
"1021",305,785,3,"r2"
"1022",315,785,1,"r2"
"1023",325,785,6,"r2"
"1024",335,785,1,"r2"
"1025",345,785,9,"r2"
"1026",355,785,9,"r2"
"1027",365,785,5,"r2"
"1028",375,785,3,"r2"
"1029",385,785,10,"r2"
"1030",395,785,8,"r2"
"1031",405,785,4,"r2"
"1032",415,785,2,"r2"
"1033",425,785,5,"r2"
"1034",435,785,8,"r2"
"1035",445,785,5,"r2"
"1036",455,785,1,"r2"
"1037",465,785,6,"r2"
"1038",475,785,7,"r2"
"1039",485,785,5,"r2"
"1040",495,785,8,"r2"
"1041",505,785,10,"r2"
"1042",515,785,2,"r2"
"1043",525,785,4,"r2"
"1044",535,785,3,"r2"
"1045",545,785,4,"r2"
"1046",555,785,2,"r2"
"1047",565,785,1,"r2"
"1048",575,785,3,"r2"
"1049",585,785,9,"r2"
"1050",595,785,2,"r2"
"1051",605,785,3,"r2"
"1052",615,785,10,"r2"
"1053",625,785,8,"r2"
"1054",635,785,7,"r2"
"1055",645,785,1,"r2"
"1056",655,785,7,"r2"
"1057",665,785,3,"r2"
"1058",675,785,1,"r2"
"1059",685,785,2,"r2"
"1060",695,785,5,"r2"
"1061",705,785,5,"r2"
"1062",715,785,4,"r2"
"1063",725,785,7,"r2"
"1064",735,785,2,"r2"
"1065",745,785,5,"r2"
"1066",755,785,7,"r2"
"1067",765,785,2,"r2"
"1068",775,785,3,"r2"
"1069",785,785,5,"r2"
"1070",795,785,7,"r2"
"1071",805,785,3,"r2"
"1072",815,785,9,"r2"
"1073",825,785,5,"r2"
"1074",835,785,8,"r2"
"1075",845,785,4,"r2"
"1076",855,785,4,"r2"
"1077",865,785,2,"r2"
"1078",875,785,1,"r2"
"1079",885,785,6,"r2"
"1080",895,785,4,"r2"
"1081",5,775,4,"r2"
"1082",15,775,3,"r2"
"1083",25,775,3,"r2"
"1084",35,775,9,"r2"
"1085",45,775,4,"r2"
"1086",55,775,8,"r2"
"1087",65,775,7,"r2"
"1088",75,775,8,"r2"
"1089",85,775,10,"r2"
"1090",95,775,7,"r2"
"1091",105,775,5,"r2"
"1092",115,775,6,"r2"
"1093",125,775,10,"r2"
"1094",135,775,10,"r2"
"1095",145,775,5,"r2"
"1096",155,775,10,"r2"
"1097",165,775,4,"r2"
"1098",175,775,10,"r2"
"1099",185,775,9,"r2"
"1100",195,775,6,"r2"
"1101",205,775,9,"r2"
"1102",215,775,5,"r2"
"1103",225,775,5,"r2"
"1104",235,775,5,"r2"
"1105",245,775,4,"r2"
"1106",255,775,2,"r2"
"1107",265,775,5,"r2"
"1108",275,775,7,"r2"
"1109",285,775,7,"r2"
"1110",295,775,4,"r2"
"1111",305,775,3,"r2"
"1112",315,775,4,"r2"
"1113",325,775,3,"r2"
"1114",335,775,1,"r2"
"1115",345,775,5,"r2"
"1116",355,775,6,"r2"
"1117",365,775,7,"r2"
"1118",375,775,8,"r2"
"1119",385,775,3,"r2"
"1120",395,775,3,"r2"
"1121",405,775,6,"r2"
"1122",415,775,10,"r2"
"1123",425,775,8,"r2"
"1124",435,775,1,"r2"
"1125",445,775,5,"r2"
"1126",455,775,4,"r2"
"1127",465,775,4,"r2"
"1128",475,775,6,"r2"
"1129",485,775,9,"r2"
"1130",495,775,9,"r2"
"1131",505,775,10,"r2"
"1132",515,775,3,"r2"
"1133",525,775,7,"r2"
"1134",535,775,5,"r2"
"1135",545,775,1,"r2"
"1136",555,775,1,"r2"
"1137",565,775,5,"r2"
"1138",575,775,1,"r2"
"1139",585,775,1,"r2"
"1140",595,775,8,"r2"
"1141",605,775,4,"r2"
"1142",615,775,5,"r2"
"1143",625,775,6,"r2"
"1144",635,775,9,"r2"
"1145",645,775,4,"r2"
"1146",655,775,8,"r2"
"1147",665,775,1,"r2"
"1148",675,775,5,"r2"
"1149",685,775,4,"r2"
"1150",695,775,5,"r2"
"1151",705,775,4,"r2"
"1152",715,775,6,"r2"
"1153",725,775,5,"r2"
"1154",735,775,7,"r2"
"1155",745,775,2,"r2"
"1156",755,775,9,"r2"
"1157",765,775,3,"r2"
"1158",775,775,1,"r2"
"1159",785,775,7,"r2"
"1160",795,775,4,"r2"
"1161",805,775,2,"r2"
"1162",815,775,1,"r2"
"1163",825,775,9,"r2"
"1164",835,775,8,"r2"
"1165",845,775,1,"r2"
"1166",855,775,4,"r2"
"1167",865,775,6,"r2"
"1168",875,775,6,"r2"
"1169",885,775,6,"r2"
"1170",895,775,2,"r2"
"1171",5,765,7,"r2"
"1172",15,765,7,"r2"
"1173",25,765,4,"r2"
"1174",35,765,7,"r2"
"1175",45,765,5,"r2"
"1176",55,765,1,"r2"
"1177",65,765,9,"r2"
"1178",75,765,2,"r2"
"1179",85,765,5,"r2"
"1180",95,765,1,"r2"
"1181",105,765,9,"r2"
"1182",115,765,2,"r2"
"1183",125,765,5,"r2"
"1184",135,765,10,"r2"
"1185",145,765,8,"r2"
"1186",155,765,10,"r2"
"1187",165,765,7,"r2"
"1188",175,765,2,"r2"
"1189",185,765,1,"r2"
"1190",195,765,7,"r2"
"1191",205,765,7,"r2"
"1192",215,765,6,"r2"
"1193",225,765,7,"r2"
"1194",235,765,10,"r2"
"1195",245,765,1,"r2"
"1196",255,765,8,"r2"
"1197",265,765,2,"r2"
"1198",275,765,6,"r2"
"1199",285,765,10,"r2"
"1200",295,765,9,"r2"
"1201",305,765,1,"r2"
"1202",315,765,1,"r2"
"1203",325,765,4,"r2"
"1204",335,765,9,"r2"
"1205",345,765,10,"r2"
"1206",355,765,10,"r2"
"1207",365,765,7,"r2"
"1208",375,765,1,"r2"
"1209",385,765,4,"r2"
"1210",395,765,9,"r2"
"1211",405,765,5,"r2"
"1212",415,765,4,"r2"
"1213",425,765,3,"r2"
"1214",435,765,7,"r2"
"1215",445,765,3,"r2"
"1216",455,765,2,"r2"
"1217",465,765,7,"r2"
"1218",475,765,6,"r2"
"1219",485,765,4,"r2"
"1220",495,765,10,"r2"
"1221",505,765,9,"r2"
"1222",515,765,6,"r2"
"1223",525,765,5,"r2"
"1224",535,765,3,"r2"
"1225",545,765,6,"r2"
"1226",555,765,10,"r2"
"1227",565,765,4,"r2"
"1228",575,765,7,"r2"
"1229",585,765,3,"r2"
"1230",595,765,7,"r2"
"1231",605,765,1,"r2"
"1232",615,765,10,"r2"
"1233",625,765,8,"r2"
"1234",635,765,6,"r2"
"1235",645,765,4,"r2"
"1236",655,765,2,"r2"
"1237",665,765,3,"r2"
"1238",675,765,6,"r2"
"1239",685,765,7,"r2"
"1240",695,765,3,"r2"
"1241",705,765,5,"r2"
"1242",715,765,1,"r2"
"1243",725,765,2,"r2"
"1244",735,765,6,"r2"
"1245",745,765,4,"r2"
"1246",755,765,10,"r2"
"1247",765,765,6,"r2"
"1248",775,765,5,"r2"
"1249",785,765,2,"r2"
"1250",795,765,2,"r2"
"1251",805,765,5,"r2"
"1252",815,765,6,"r2"
"1253",825,765,2,"r2"
"1254",835,765,6,"r2"
"1255",845,765,8,"r2"
"1256",855,765,2,"r2"
"1257",865,765,2,"r2"
"1258",875,765,4,"r2"
"1259",885,765,10,"r2"
"1260",895,765,9,"r2"
"1261",5,755,2,"r2"
"1262",15,755,10,"r2"
"1263",25,755,9,"r2"
"1264",35,755,4,"r2"
"1265",45,755,1,"r2"
"1266",55,755,2,"r2"
"1267",65,755,4,"r2"
"1268",75,755,5,"r2"
"1269",85,755,3,"r2"
"1270",95,755,3,"r2"
"1271",105,755,8,"r2"
"1272",115,755,10,"r2"
"1273",125,755,4,"r2"
"1274",135,755,7,"r2"
"1275",145,755,9,"r2"
"1276",155,755,9,"r2"
"1277",165,755,10,"r2"
"1278",175,755,1,"r2"
"1279",185,755,4,"r2"
"1280",195,755,10,"r2"
"1281",205,755,7,"r2"
"1282",215,755,3,"r2"
"1283",225,755,1,"r2"
"1284",235,755,7,"r2"
"1285",245,755,8,"r2"
"1286",255,755,9,"r2"
"1287",265,755,4,"r2"
"1288",275,755,5,"r2"
"1289",285,755,4,"r2"
"1290",295,755,4,"r2"
"1291",305,755,7,"r2"
"1292",315,755,5,"r2"
"1293",325,755,9,"r2"
"1294",335,755,7,"r2"
"1295",345,755,4,"r2"
"1296",355,755,5,"r2"
"1297",365,755,6,"r2"
"1298",375,755,10,"r2"
"1299",385,755,3,"r2"
"1300",395,755,5,"r2"
"1301",405,755,7,"r2"
"1302",415,755,6,"r2"
"1303",425,755,8,"r2"
"1304",435,755,3,"r2"
"1305",445,755,1,"r2"
"1306",455,755,10,"r2"
"1307",465,755,7,"r2"
"1308",475,755,5,"r2"
"1309",485,755,3,"r2"
"1310",495,755,1,"r2"
"1311",505,755,2,"r2"
"1312",515,755,3,"r2"
"1313",525,755,8,"r2"
"1314",535,755,2,"r2"
"1315",545,755,1,"r2"
"1316",555,755,4,"r2"
"1317",565,755,5,"r2"
"1318",575,755,7,"r2"
"1319",585,755,1,"r2"
"1320",595,755,2,"r2"
"1321",605,755,2,"r2"
"1322",615,755,10,"r2"
"1323",625,755,4,"r2"
"1324",635,755,1,"r2"
"1325",645,755,10,"r2"
"1326",655,755,9,"r2"
"1327",665,755,10,"r2"
"1328",675,755,3,"r2"
"1329",685,755,7,"r2"
"1330",695,755,6,"r2"
"1331",705,755,2,"r2"
"1332",715,755,3,"r2"
"1333",725,755,9,"r2"
"1334",735,755,7,"r2"
"1335",745,755,3,"r2"
"1336",755,755,5,"r2"
"1337",765,755,7,"r2"
"1338",775,755,2,"r2"
"1339",785,755,6,"r2"
"1340",795,755,5,"r2"
"1341",805,755,4,"r2"
"1342",815,755,3,"r2"
"1343",825,755,6,"r2"
"1344",835,755,8,"r2"
"1345",845,755,5,"r2"
"1346",855,755,7,"r2"
"1347",865,755,2,"r2"
"1348",875,755,4,"r2"
"1349",885,755,3,"r2"
"1350",895,755,9,"r2"
"1351",5,745,2,"r2"
"1352",15,745,3,"r2"
"1353",25,745,10,"r2"
"1354",35,745,10,"r2"
"1355",45,745,5,"r2"
"1356",55,745,7,"r2"
"1357",65,745,7,"r2"
"1358",75,745,1,"r2"
"1359",85,745,8,"r2"
"1360",95,745,9,"r2"
"1361",105,745,3,"r2"
"1362",115,745,8,"r2"
"1363",125,745,10,"r2"
"1364",135,745,8,"r2"
"1365",145,745,8,"r2"
"1366",155,745,5,"r2"
"1367",165,745,5,"r2"
"1368",175,745,3,"r2"
"1369",185,745,9,"r2"
"1370",195,745,5,"r2"
"1371",205,745,9,"r2"
"1372",215,745,2,"r2"
"1373",225,745,10,"r2"
"1374",235,745,3,"r2"
"1375",245,745,10,"r2"
"1376",255,745,8,"r2"
"1377",265,745,8,"r2"
"1378",275,745,7,"r2"
"1379",285,745,9,"r2"
"1380",295,745,9,"r2"
"1381",305,745,10,"r2"
"1382",315,745,5,"r2"
"1383",325,745,6,"r2"
"1384",335,745,7,"r2"
"1385",345,745,10,"r2"
"1386",355,745,5,"r2"
"1387",365,745,7,"r2"
"1388",375,745,5,"r2"
"1389",385,745,3,"r2"
"1390",395,745,9,"r2"
"1391",405,745,2,"r2"
"1392",415,745,8,"r2"
"1393",425,745,7,"r2"
"1394",435,745,1,"r2"
"1395",445,745,10,"r2"
"1396",455,745,3,"r2"
"1397",465,745,9,"r2"
"1398",475,745,3,"r2"
"1399",485,745,2,"r2"
"1400",495,745,10,"r2"
"1401",505,745,9,"r2"
"1402",515,745,8,"r2"
"1403",525,745,2,"r2"
"1404",535,745,1,"r2"
"1405",545,745,8,"r2"
"1406",555,745,1,"r2"
"1407",565,745,3,"r2"
"1408",575,745,4,"r2"
"1409",585,745,4,"r2"
"1410",595,745,5,"r2"
"1411",605,745,10,"r2"
"1412",615,745,4,"r2"
"1413",625,745,5,"r2"
"1414",635,745,3,"r2"
"1415",645,745,2,"r2"
"1416",655,745,1,"r2"
"1417",665,745,6,"r2"
"1418",675,745,9,"r2"
"1419",685,745,6,"r2"
"1420",695,745,8,"r2"
"1421",705,745,5,"r2"
"1422",715,745,2,"r2"
"1423",725,745,4,"r2"
"1424",735,745,6,"r2"
"1425",745,745,5,"r2"
"1426",755,745,9,"r2"
"1427",765,745,2,"r2"
"1428",775,745,9,"r2"
"1429",785,745,4,"r2"
"1430",795,745,2,"r2"
"1431",805,745,10,"r2"
"1432",815,745,8,"r2"
"1433",825,745,9,"r2"
"1434",835,745,7,"r2"
"1435",845,745,7,"r2"
"1436",855,745,6,"r2"
"1437",865,745,3,"r2"
"1438",875,745,4,"r2"
"1439",885,745,5,"r2"
"1440",895,745,2,"r2"
"1441",5,735,8,"r2"
"1442",15,735,10,"r2"
"1443",25,735,8,"r2"
"1444",35,735,9,"r2"
"1445",45,735,2,"r2"
"1446",55,735,8,"r2"
"1447",65,735,8,"r2"
"1448",75,735,2,"r2"
"1449",85,735,4,"r2"
"1450",95,735,8,"r2"
"1451",105,735,1,"r2"
"1452",115,735,9,"r2"
"1453",125,735,1,"r2"
"1454",135,735,3,"r2"
"1455",145,735,10,"r2"
"1456",155,735,1,"r2"
"1457",165,735,3,"r2"
"1458",175,735,8,"r2"
"1459",185,735,6,"r2"
"1460",195,735,5,"r2"
"1461",205,735,9,"r2"
"1462",215,735,4,"r2"
"1463",225,735,10,"r2"
"1464",235,735,5,"r2"
"1465",245,735,9,"r2"
"1466",255,735,8,"r2"
"1467",265,735,9,"r2"
"1468",275,735,10,"r2"
"1469",285,735,9,"r2"
"1470",295,735,10,"r2"
"1471",305,735,10,"r2"
"1472",315,735,2,"r2"
"1473",325,735,9,"r2"
"1474",335,735,10,"r2"
"1475",345,735,4,"r2"
"1476",355,735,1,"r2"
"1477",365,735,3,"r2"
"1478",375,735,10,"r2"
"1479",385,735,3,"r2"
"1480",395,735,2,"r2"
"1481",405,735,2,"r2"
"1482",415,735,4,"r2"
"1483",425,735,9,"r2"
"1484",435,735,8,"r2"
"1485",445,735,3,"r2"
"1486",455,735,4,"r2"
"1487",465,735,7,"r2"
"1488",475,735,6,"r2"
"1489",485,735,3,"r2"
"1490",495,735,4,"r2"
"1491",505,735,9,"r2"
"1492",515,735,7,"r2"
"1493",525,735,6,"r2"
"1494",535,735,10,"r2"
"1495",545,735,5,"r2"
"1496",555,735,8,"r2"
"1497",565,735,10,"r2"
"1498",575,735,3,"r2"
"1499",585,735,3,"r2"
"1500",595,735,6,"r2"
"1501",605,735,2,"r2"
"1502",615,735,1,"r2"
"1503",625,735,2,"r2"
"1504",635,735,9,"r2"
"1505",645,735,10,"r2"
"1506",655,735,10,"r2"
"1507",665,735,4,"r2"
"1508",675,735,4,"r2"
"1509",685,735,8,"r2"
"1510",695,735,3,"r2"
"1511",705,735,1,"r2"
"1512",715,735,6,"r2"
"1513",725,735,10,"r2"
"1514",735,735,10,"r2"
"1515",745,735,9,"r2"
"1516",755,735,4,"r2"
"1517",765,735,5,"r2"
"1518",775,735,9,"r2"
"1519",785,735,4,"r2"
"1520",795,735,4,"r2"
"1521",805,735,7,"r2"
"1522",815,735,7,"r2"
"1523",825,735,9,"r2"
"1524",835,735,2,"r2"
"1525",845,735,5,"r2"
"1526",855,735,2,"r2"
"1527",865,735,2,"r2"
"1528",875,735,5,"r2"
"1529",885,735,10,"r2"
"1530",895,735,4,"r2"
"1531",5,725,6,"r2"
"1532",15,725,1,"r2"
"1533",25,725,1,"r2"
"1534",35,725,8,"r2"
"1535",45,725,7,"r2"
"1536",55,725,7,"r2"
"1537",65,725,2,"r2"
"1538",75,725,4,"r2"
"1539",85,725,10,"r2"
"1540",95,725,7,"r2"
"1541",105,725,6,"r2"
"1542",115,725,5,"r2"
"1543",125,725,7,"r2"
"1544",135,725,2,"r2"
"1545",145,725,5,"r2"
"1546",155,725,3,"r2"
"1547",165,725,10,"r2"
"1548",175,725,1,"r2"
"1549",185,725,8,"r2"
"1550",195,725,2,"r2"
"1551",205,725,4,"r2"
"1552",215,725,4,"r2"
"1553",225,725,7,"r2"
"1554",235,725,9,"r2"
"1555",245,725,7,"r2"
"1556",255,725,2,"r2"
"1557",265,725,4,"r2"
"1558",275,725,2,"r2"
"1559",285,725,3,"r2"
"1560",295,725,8,"r2"
"1561",305,725,9,"r2"
"1562",315,725,10,"r2"
"1563",325,725,9,"r2"
"1564",335,725,4,"r2"
"1565",345,725,1,"r2"
"1566",355,725,7,"r2"
"1567",365,725,10,"r2"
"1568",375,725,8,"r2"
"1569",385,725,3,"r2"
"1570",395,725,1,"r2"
"1571",405,725,3,"r2"
"1572",415,725,4,"r2"
"1573",425,725,7,"r2"
"1574",435,725,7,"r2"
"1575",445,725,4,"r2"
"1576",455,725,4,"r2"
"1577",465,725,9,"r2"
"1578",475,725,6,"r2"
"1579",485,725,2,"r2"
"1580",495,725,10,"r2"
"1581",505,725,9,"r2"
"1582",515,725,5,"r2"
"1583",525,725,8,"r2"
"1584",535,725,4,"r2"
"1585",545,725,10,"r2"
"1586",555,725,8,"r2"
"1587",565,725,2,"r2"
"1588",575,725,6,"r2"
"1589",585,725,3,"r2"
"1590",595,725,5,"r2"
"1591",605,725,4,"r2"
"1592",615,725,10,"r2"
"1593",625,725,10,"r2"
"1594",635,725,10,"r2"
"1595",645,725,6,"r2"
"1596",655,725,10,"r2"
"1597",665,725,6,"r2"
"1598",675,725,5,"r2"
"1599",685,725,9,"r2"
"1600",695,725,7,"r2"
"1601",705,725,5,"r2"
"1602",715,725,5,"r2"
"1603",725,725,4,"r2"
"1604",735,725,7,"r2"
"1605",745,725,9,"r2"
"1606",755,725,6,"r2"
"1607",765,725,5,"r2"
"1608",775,725,4,"r2"
"1609",785,725,6,"r2"
"1610",795,725,1,"r2"
"1611",805,725,7,"r2"
"1612",815,725,5,"r2"
"1613",825,725,3,"r2"
"1614",835,725,4,"r2"
"1615",845,725,2,"r2"
"1616",855,725,5,"r2"
"1617",865,725,3,"r2"
"1618",875,725,6,"r2"
"1619",885,725,8,"r2"
"1620",895,725,1,"r2"
"1621",5,715,5,"r2"
"1622",15,715,4,"r2"
"1623",25,715,5,"r2"
"1624",35,715,5,"r2"
"1625",45,715,5,"r2"
"1626",55,715,1,"r2"
"1627",65,715,4,"r2"
"1628",75,715,3,"r2"
"1629",85,715,9,"r2"
"1630",95,715,3,"r2"
"1631",105,715,2,"r2"
"1632",115,715,3,"r2"
"1633",125,715,9,"r2"
"1634",135,715,7,"r2"
"1635",145,715,3,"r2"
"1636",155,715,7,"r2"
"1637",165,715,3,"r2"
"1638",175,715,7,"r2"
"1639",185,715,9,"r2"
"1640",195,715,3,"r2"
"1641",205,715,10,"r2"
"1642",215,715,4,"r2"
"1643",225,715,2,"r2"
"1644",235,715,6,"r2"
"1645",245,715,3,"r2"
"1646",255,715,6,"r2"
"1647",265,715,5,"r2"
"1648",275,715,6,"r2"
"1649",285,715,7,"r2"
"1650",295,715,4,"r2"
"1651",305,715,7,"r2"
"1652",315,715,4,"r2"
"1653",325,715,3,"r2"
"1654",335,715,6,"r2"
"1655",345,715,6,"r2"
"1656",355,715,2,"r2"
"1657",365,715,8,"r2"
"1658",375,715,1,"r2"
"1659",385,715,1,"r2"
"1660",395,715,8,"r2"
"1661",405,715,8,"r2"
"1662",415,715,3,"r2"
"1663",425,715,2,"r2"
"1664",435,715,6,"r2"
"1665",445,715,8,"r2"
"1666",455,715,6,"r2"
"1667",465,715,9,"r2"
"1668",475,715,6,"r2"
"1669",485,715,7,"r2"
"1670",495,715,1,"r2"
"1671",505,715,2,"r2"
"1672",515,715,7,"r2"
"1673",525,715,6,"r2"
"1674",535,715,2,"r2"
"1675",545,715,8,"r2"
"1676",555,715,5,"r2"
"1677",565,715,10,"r2"
"1678",575,715,3,"r2"
"1679",585,715,7,"r2"
"1680",595,715,6,"r2"
"1681",605,715,5,"r2"
"1682",615,715,7,"r2"
"1683",625,715,1,"r2"
"1684",635,715,7,"r2"
"1685",645,715,9,"r2"
"1686",655,715,2,"r2"
"1687",665,715,8,"r2"
"1688",675,715,5,"r2"
"1689",685,715,5,"r2"
"1690",695,715,6,"r2"
"1691",705,715,8,"r2"
"1692",715,715,3,"r2"
"1693",725,715,10,"r2"
"1694",735,715,4,"r2"
"1695",745,715,7,"r2"
"1696",755,715,4,"r2"
"1697",765,715,9,"r2"
"1698",775,715,7,"r2"
"1699",785,715,5,"r2"
"1700",795,715,3,"r2"
"1701",805,715,4,"r2"
"1702",815,715,8,"r2"
"1703",825,715,8,"r2"
"1704",835,715,1,"r2"
"1705",845,715,3,"r2"
"1706",855,715,9,"r2"
"1707",865,715,4,"r2"
"1708",875,715,3,"r2"
"1709",885,715,10,"r2"
"1710",895,715,1,"r2"
"1711",5,705,9,"r2"
"1712",15,705,5,"r2"
"1713",25,705,5,"r2"
"1714",35,705,2,"r2"
"1715",45,705,4,"r2"
"1716",55,705,5,"r2"
"1717",65,705,5,"r2"
"1718",75,705,9,"r2"
"1719",85,705,3,"r2"
"1720",95,705,7,"r2"
"1721",105,705,3,"r2"
"1722",115,705,1,"r2"
"1723",125,705,3,"r2"
"1724",135,705,6,"r2"
"1725",145,705,7,"r2"
"1726",155,705,6,"r2"
"1727",165,705,7,"r2"
"1728",175,705,10,"r2"
"1729",185,705,5,"r2"
"1730",195,705,7,"r2"
"1731",205,705,4,"r2"
"1732",215,705,8,"r2"
"1733",225,705,4,"r2"
"1734",235,705,4,"r2"
"1735",245,705,9,"r2"
"1736",255,705,7,"r2"
"1737",265,705,8,"r2"
"1738",275,705,10,"r2"
"1739",285,705,4,"r2"
"1740",295,705,6,"r2"
"1741",305,705,5,"r2"
"1742",315,705,2,"r2"
"1743",325,705,10,"r2"
"1744",335,705,3,"r2"
"1745",345,705,1,"r2"
"1746",355,705,3,"r2"
"1747",365,705,6,"r2"
"1748",375,705,10,"r2"
"1749",385,705,3,"r2"
"1750",395,705,4,"r2"
"1751",405,705,4,"r2"
"1752",415,705,7,"r2"
"1753",425,705,5,"r2"
"1754",435,705,6,"r2"
"1755",445,705,2,"r2"
"1756",455,705,4,"r2"
"1757",465,705,2,"r2"
"1758",475,705,3,"r2"
"1759",485,705,8,"r2"
"1760",495,705,3,"r2"
"1761",505,705,3,"r2"
"1762",515,705,7,"r2"
"1763",525,705,4,"r2"
"1764",535,705,2,"r2"
"1765",545,705,5,"r2"
"1766",555,705,6,"r2"
"1767",565,705,3,"r2"
"1768",575,705,9,"r2"
"1769",585,705,2,"r2"
"1770",595,705,2,"r2"
"1771",605,705,4,"r2"
"1772",615,705,8,"r2"
"1773",625,705,9,"r2"
"1774",635,705,4,"r2"
"1775",645,705,9,"r2"
"1776",655,705,1,"r2"
"1777",665,705,2,"r2"
"1778",675,705,5,"r2"
"1779",685,705,7,"r2"
"1780",695,705,7,"r2"
"1781",705,705,3,"r2"
"1782",715,705,10,"r2"
"1783",725,705,10,"r2"
"1784",735,705,8,"r2"
"1785",745,705,5,"r2"
"1786",755,705,1,"r2"
"1787",765,705,9,"r2"
"1788",775,705,4,"r2"
"1789",785,705,4,"r2"
"1790",795,705,2,"r2"
"1791",805,705,4,"r2"
"1792",815,705,4,"r2"
"1793",825,705,5,"r2"
"1794",835,705,7,"r2"
"1795",845,705,4,"r2"
"1796",855,705,8,"r2"
"1797",865,705,9,"r2"
"1798",875,705,10,"r2"
"1799",885,705,5,"r2"
"1800",895,705,3,"r2"
"1801",5,695,8,"r2"
"1802",15,695,10,"r2"
"1803",25,695,4,"r2"
"1804",35,695,5,"r2"
"1805",45,695,2,"r2"
"1806",55,695,6,"r2"
"1807",65,695,9,"r2"
"1808",75,695,6,"r2"
"1809",85,695,9,"r2"
"1810",95,695,7,"r2"
"1811",105,695,1,"r2"
"1812",115,695,8,"r2"
"1813",125,695,3,"r2"
"1814",135,695,8,"r2"
"1815",145,695,10,"r2"
"1816",155,695,3,"r2"
"1817",165,695,6,"r2"
"1818",175,695,4,"r2"
"1819",185,695,6,"r2"
"1820",195,695,2,"r2"
"1821",205,695,1,"r2"
"1822",215,695,4,"r2"
"1823",225,695,1,"r2"
"1824",235,695,1,"r2"
"1825",245,695,7,"r2"
"1826",255,695,2,"r2"
"1827",265,695,3,"r2"
"1828",275,695,9,"r2"
"1829",285,695,10,"r2"
"1830",295,695,1,"r2"
"1831",305,695,2,"r2"
"1832",315,695,3,"r2"
"1833",325,695,7,"r2"
"1834",335,695,8,"r2"
"1835",345,695,9,"r2"
"1836",355,695,6,"r2"
"1837",365,695,8,"r2"
"1838",375,695,6,"r2"
"1839",385,695,10,"r2"
"1840",395,695,6,"r2"
"1841",405,695,3,"r2"
"1842",415,695,4,"r2"
"1843",425,695,8,"r2"
"1844",435,695,2,"r2"
"1845",445,695,1,"r2"
"1846",455,695,8,"r2"
"1847",465,695,5,"r2"
"1848",475,695,10,"r2"
"1849",485,695,2,"r2"
"1850",495,695,4,"r2"
"1851",505,695,2,"r2"
"1852",515,695,1,"r2"
"1853",525,695,4,"r2"
"1854",535,695,6,"r2"
"1855",545,695,4,"r2"
"1856",555,695,9,"r2"
"1857",565,695,2,"r2"
"1858",575,695,8,"r2"
"1859",585,695,4,"r2"
"1860",595,695,10,"r2"
"1861",605,695,9,"r2"
"1862",615,695,9,"r2"
"1863",625,695,10,"r2"
"1864",635,695,3,"r2"
"1865",645,695,7,"r2"
"1866",655,695,2,"r2"
"1867",665,695,9,"r2"
"1868",675,695,6,"r2"
"1869",685,695,10,"r2"
"1870",695,695,4,"r2"
"1871",705,695,4,"r2"
"1872",715,695,3,"r2"
"1873",725,695,6,"r2"
"1874",735,695,4,"r2"
"1875",745,695,5,"r2"
"1876",755,695,4,"r2"
"1877",765,695,2,"r2"
"1878",775,695,6,"r2"
"1879",785,695,4,"r2"
"1880",795,695,4,"r2"
"1881",805,695,3,"r2"
"1882",815,695,8,"r2"
"1883",825,695,7,"r2"
"1884",835,695,6,"r2"
"1885",845,695,4,"r2"
"1886",855,695,1,"r2"
"1887",865,695,4,"r2"
"1888",875,695,5,"r2"
"1889",885,695,5,"r2"
"1890",895,695,8,"r2"
"1891",5,685,5,"r2"
"1892",15,685,7,"r2"
"1893",25,685,1,"r2"
"1894",35,685,6,"r2"
"1895",45,685,1,"r2"
"1896",55,685,2,"r2"
"1897",65,685,3,"r2"
"1898",75,685,3,"r2"
"1899",85,685,8,"r2"
"1900",95,685,8,"r2"
"1901",105,685,5,"r2"
"1902",115,685,10,"r2"
"1903",125,685,2,"r2"
"1904",135,685,3,"r2"
"1905",145,685,6,"r2"
"1906",155,685,2,"r2"
"1907",165,685,8,"r2"
"1908",175,685,4,"r2"
"1909",185,685,10,"r2"
"1910",195,685,4,"r2"
"1911",205,685,6,"r2"
"1912",215,685,8,"r2"
"1913",225,685,6,"r2"
"1914",235,685,3,"r2"
"1915",245,685,6,"r2"
"1916",255,685,2,"r2"
"1917",265,685,10,"r2"
"1918",275,685,3,"r2"
"1919",285,685,7,"r2"
"1920",295,685,3,"r2"
"1921",305,685,6,"r2"
"1922",315,685,9,"r2"
"1923",325,685,8,"r2"
"1924",335,685,1,"r2"
"1925",345,685,5,"r2"
"1926",355,685,6,"r2"
"1927",365,685,3,"r2"
"1928",375,685,6,"r2"
"1929",385,685,3,"r2"
"1930",395,685,6,"r2"
