"","X","Y","count","label"
"999",85,785,10,"r3"
"1000",95,785,3,"r3"
"1001",105,785,9,"r3"
"1002",115,785,7,"r3"
"1003",125,785,7,"r3"
"1004",135,785,7,"r3"
"1005",145,785,8,"r3"
"1006",155,785,10,"r3"
"1007",165,785,1,"r3"
"1008",175,785,4,"r3"
"1009",185,785,6,"r3"
"1010",195,785,3,"r3"
"1011",205,785,5,"r3"
"1012",215,785,1,"r3"
"1013",225,785,7,"r3"
"1014",235,785,5,"r3"
"1015",245,785,4,"r3"
"1016",255,785,2,"r3"
"1017",265,785,8,"r3"
"1018",275,785,10,"r3"
"1019",285,785,8,"r3"
"1020",295,785,6,"r3"
"1021",305,785,4,"r3"
"1022",315,785,6,"r3"
"1023",325,785,2,"r3"
"1024",335,785,7,"r3"
"1025",345,785,5,"r3"
"1026",355,785,6,"r3"
"1027",365,785,6,"r3"
"1028",375,785,6,"r3"
"1029",385,785,9,"r3"
"1030",395,785,2,"r3"
"1031",405,785,3,"r3"
"1032",415,785,3,"r3"
"1033",425,785,9,"r3"
"1034",435,785,1,"r3"
"1035",445,785,1,"r3"
"1036",455,785,5,"r3"
"1037",465,785,8,"r3"
"1038",475,785,3,"r3"
"1039",485,785,3,"r3"
"1040",495,785,6,"r3"
"1041",505,785,1,"r3"
"1042",515,785,7,"r3"
"1043",525,785,1,"r3"
"1044",535,785,7,"r3"
"1045",545,785,6,"r3"
"1046",555,785,3,"r3"
"1047",565,785,8,"r3"
"1048",575,785,9,"r3"
"1049",585,785,7,"r3"
"1050",595,785,5,"r3"
"1051",605,785,6,"r3"
"1052",615,785,2,"r3"
"1053",625,785,8,"r3"
"1054",635,785,1,"r3"
"1055",645,785,10,"r3"
"1056",655,785,9,"r3"
"1057",665,785,1,"r3"
"1058",675,785,9,"r3"
"1059",685,785,10,"r3"
"1060",695,785,3,"r3"
"1061",705,785,8,"r3"
"1062",715,785,6,"r3"
"1063",725,785,2,"r3"
"1064",735,785,7,"r3"
"1065",745,785,4,"r3"
"1066",755,785,10,"r3"
"1067",765,785,6,"r3"
"1068",775,785,2,"r3"
"1069",785,785,6,"r3"
"1070",795,785,9,"r3"
"1071",805,785,3,"r3"
"1072",815,785,8,"r3"
"1073",825,785,7,"r3"
"1074",835,785,6,"r3"
"1075",845,785,6,"r3"
"1076",855,785,6,"r3"
"1077",865,785,5,"r3"
"1078",875,785,8,"r3"
"1079",885,785,3,"r3"
"1080",895,785,7,"r3"
"1081",5,775,10,"r3"
"1082",15,775,5,"r3"
"1083",25,775,1,"r3"
"1084",35,775,7,"r3"
"1085",45,775,8,"r3"
"1086",55,775,6,"r3"
"1087",65,775,5,"r3"
"1088",75,775,5,"r3"
"1089",85,775,2,"r3"
"1090",95,775,5,"r3"
"1091",105,775,5,"r3"
"1092",115,775,9,"r3"
"1093",125,775,5,"r3"
"1094",135,775,4,"r3"
"1095",145,775,5,"r3"
"1096",155,775,5,"r3"
"1097",165,775,7,"r3"
"1098",175,775,1,"r3"
"1099",185,775,3,"r3"
"1100",195,775,5,"r3"
"1101",205,775,10,"r3"
"1102",215,775,7,"r3"
"1103",225,775,4,"r3"
"1104",235,775,3,"r3"
"1105",245,775,7,"r3"
"1106",255,775,9,"r3"
"1107",265,775,10,"r3"
"1108",275,775,10,"r3"
"1109",285,775,3,"r3"
"1110",295,775,7,"r3"
"1111",305,775,7,"r3"
"1112",315,775,3,"r3"
"1113",325,775,2,"r3"
"1114",335,775,4,"r3"
"1115",345,775,3,"r3"
"1116",355,775,9,"r3"
"1117",365,775,2,"r3"
"1118",375,775,5,"r3"
"1119",385,775,10,"r3"
"1120",395,775,9,"r3"
"1121",405,775,5,"r3"
"1122",415,775,5,"r3"
"1123",425,775,1,"r3"
"1124",435,775,8,"r3"
"1125",445,775,5,"r3"
"1126",455,775,5,"r3"
"1127",465,775,7,"r3"
"1128",475,775,1,"r3"
"1129",485,775,6,"r3"
"1130",495,775,7,"r3"
"1131",505,775,6,"r3"
"1132",515,775,4,"r3"
"1133",525,775,6,"r3"
"1134",535,775,6,"r3"
"1135",545,775,10,"r3"
"1136",555,775,5,"r3"
"1137",565,775,9,"r3"
"1138",575,775,1,"r3"
"1139",585,775,8,"r3"
"1140",595,775,8,"r3"
"1141",605,775,9,"r3"
"1142",615,775,4,"r3"
"1143",625,775,4,"r3"
"1144",635,775,1,"r3"
"1145",645,775,1,"r3"
"1146",655,775,6,"r3"
"1147",665,775,8,"r3"
"1148",675,775,10,"r3"
"1149",685,775,6,"r3"
"1150",695,775,10,"r3"
"1151",705,775,2,"r3"
"1152",715,775,4,"r3"
"1153",725,775,8,"r3"
"1154",735,775,4,"r3"
"1155",745,775,1,"r3"
"1156",755,775,8,"r3"
"1157",765,775,3,"r3"
"1158",775,775,2,"r3"
"1159",785,775,10,"r3"
"1160",795,775,5,"r3"
"1161",805,775,3,"r3"
"1162",815,775,1,"r3"
"1163",825,775,2,"r3"
"1164",835,775,3,"r3"
"1165",845,775,1,"r3"
"1166",855,775,9,"r3"
"1167",865,775,7,"r3"
"1168",875,775,7,"r3"
"1169",885,775,4,"r3"
"1170",895,775,9,"r3"
"1171",5,765,4,"r3"
"1172",15,765,5,"r3"
"1173",25,765,6,"r3"
"1174",35,765,9,"r3"
"1175",45,765,10,"r3"
"1176",55,765,2,"r3"
"1177",65,765,6,"r3"
"1178",75,765,5,"r3"
"1179",85,765,8,"r3"
"1180",95,765,6,"r3"
"1181",105,765,2,"r3"
"1182",115,765,7,"r3"
"1183",125,765,1,"r3"
"1184",135,765,2,"r3"
"1185",145,765,3,"r3"
"1186",155,765,6,"r3"
"1187",165,765,2,"r3"
"1188",175,765,9,"r3"
"1189",185,765,10,"r3"
"1190",195,765,6,"r3"
"1191",205,765,7,"r3"
"1192",215,765,7,"r3"
"1193",225,765,8,"r3"
"1194",235,765,6,"r3"
"1195",245,765,1,"r3"
"1196",255,765,5,"r3"
"1197",265,765,7,"r3"
"1198",275,765,1,"r3"
"1199",285,765,6,"r3"
"1200",295,765,1,"r3"
"1201",305,765,2,"r3"
"1202",315,765,2,"r3"
"1203",325,765,8,"r3"
"1204",335,765,10,"r3"
"1205",345,765,3,"r3"
"1206",355,765,6,"r3"
"1207",365,765,2,"r3"
"1208",375,765,8,"r3"
"1209",385,765,10,"r3"
"1210",395,765,9,"r3"
"1211",405,765,3,"r3"
"1212",415,765,5,"r3"
"1213",425,765,2,"r3"
"1214",435,765,7,"r3"
"1215",445,765,5,"r3"
"1216",455,765,3,"r3"
"1217",465,765,6,"r3"
"1218",475,765,6,"r3"
"1219",485,765,8,"r3"
"1220",495,765,10,"r3"
"1221",505,765,10,"r3"
"1222",515,765,10,"r3"
"1223",525,765,10,"r3"
"1224",535,765,1,"r3"
"1225",545,765,5,"r3"
"1226",555,765,8,"r3"
"1227",565,765,2,"r3"
"1228",575,765,4,"r3"
"1229",585,765,7,"r3"
"1230",595,765,7,"r3"
"1231",605,765,3,"r3"
"1232",615,765,5,"r3"
"1233",625,765,2,"r3"
"1234",635,765,8,"r3"
"1235",645,765,9,"r3"
"1236",655,765,10,"r3"
"1237",665,765,6,"r3"
"1238",675,765,7,"r3"
"1239",685,765,7,"r3"
"1240",695,765,6,"r3"
"1241",705,765,1,"r3"
"1242",715,765,8,"r3"
"1243",725,765,1,"r3"
"1244",735,765,4,"r3"
"1245",745,765,9,"r3"
"1246",755,765,8,"r3"
"1247",765,765,8,"r3"
"1248",775,765,5,"r3"
"1249",785,765,1,"r3"
"1250",795,765,10,"r3"
"1251",805,765,5,"r3"
"1252",815,765,1,"r3"
"1253",825,765,10,"r3"
"1254",835,765,6,"r3"
"1255",845,765,3,"r3"
"1256",855,765,9,"r3"
"1257",865,765,8,"r3"
"1258",875,765,2,"r3"
"1259",885,765,7,"r3"
"1260",895,765,8,"r3"
"1261",5,755,3,"r3"
"1262",15,755,5,"r3"
"1263",25,755,2,"r3"
"1264",35,755,9,"r3"
"1265",45,755,7,"r3"
"1266",55,755,1,"r3"
"1267",65,755,2,"r3"
"1268",75,755,5,"r3"
"1269",85,755,5,"r3"
"1270",95,755,8,"r3"
"1271",105,755,7,"r3"
"1272",115,755,6,"r3"
"1273",125,755,7,"r3"
"1274",135,755,4,"r3"
"1275",145,755,6,"r3"
"1276",155,755,9,"r3"
"1277",165,755,3,"r3"
"1278",175,755,7,"r3"
"1279",185,755,4,"r3"
"1280",195,755,6,"r3"
"1281",205,755,5,"r3"
"1282",215,755,8,"r3"
"1283",225,755,8,"r3"
"1284",235,755,4,"r3"
"1285",245,755,1,"r3"
"1286",255,755,7,"r3"
"1287",265,755,3,"r3"
"1288",275,755,6,"r3"
"1289",285,755,3,"r3"
"1290",295,755,5,"r3"
"1291",305,755,8,"r3"
"1292",315,755,9,"r3"
"1293",325,755,5,"r3"
"1294",335,755,7,"r3"
"1295",345,755,6,"r3"
"1296",355,755,7,"r3"
"1297",365,755,6,"r3"
"1298",375,755,5,"r3"
"1299",385,755,8,"r3"
"1300",395,755,4,"r3"
"1301",405,755,8,"r3"
"1302",415,755,8,"r3"
"1303",425,755,6,"r3"
"1304",435,755,9,"r3"
"1305",445,755,5,"r3"
"1306",455,755,6,"r3"
"1307",465,755,6,"r3"
"1308",475,755,10,"r3"
"1309",485,755,2,"r3"
"1310",495,755,1,"r3"
"1311",505,755,9,"r3"
"1312",515,755,7,"r3"
"1313",525,755,5,"r3"
"1314",535,755,4,"r3"
"1315",545,755,3,"r3"
"1316",555,755,4,"r3"
"1317",565,755,5,"r3"
"1318",575,755,9,"r3"
"1319",585,755,4,"r3"
"1320",595,755,2,"r3"
"1321",605,755,4,"r3"
"1322",615,755,5,"r3"
"1323",625,755,1,"r3"
"1324",635,755,6,"r3"
"1325",645,755,4,"r3"
"1326",655,755,1,"r3"
"1327",665,755,3,"r3"
"1328",675,755,10,"r3"
"1329",685,755,1,"r3"
"1330",695,755,10,"r3"
"1331",705,755,5,"r3"
"1332",715,755,2,"r3"
"1333",725,755,4,"r3"
"1334",735,755,1,"r3"
"1335",745,755,2,"r3"
"1336",755,755,4,"r3"
"1337",765,755,10,"r3"
"1338",775,755,9,"r3"
"1339",785,755,3,"r3"
"1340",795,755,8,"r3"
"1341",805,755,5,"r3"
"1342",815,755,3,"r3"
"1343",825,755,9,"r3"
"1344",835,755,1,"r3"
"1345",845,755,8,"r3"
"1346",855,755,4,"r3"
"1347",865,755,3,"r3"
"1348",875,755,7,"r3"
"1349",885,755,7,"r3"
"1350",895,755,6,"r3"
"1351",5,745,5,"r3"
"1352",15,745,1,"r3"
"1353",25,745,9,"r3"
"1354",35,745,4,"r3"
"1355",45,745,8,"r3"
"1356",55,745,4,"r3"
"1357",65,745,8,"r3"
"1358",75,745,4,"r3"
"1359",85,745,3,"r3"
"1360",95,745,3,"r3"
"1361",105,745,10,"r3"
"1362",115,745,10,"r3"
"1363",125,745,4,"r3"
"1364",135,745,2,"r3"
"1365",145,745,8,"r3"
"1366",155,745,2,"r3"
"1367",165,745,3,"r3"
"1368",175,745,6,"r3"
"1369",185,745,8,"r3"
"1370",195,745,2,"r3"
"1371",205,745,4,"r3"
"1372",215,745,1,"r3"
"1373",225,745,9,"r3"
"1374",235,745,8,"r3"
"1375",245,745,4,"r3"
"1376",255,745,10,"r3"
"1377",265,745,8,"r3"
"1378",275,745,5,"r3"
"1379",285,745,6,"r3"
"1380",295,745,3,"r3"
"1381",305,745,8,"r3"
"1382",315,745,3,"r3"
"1383",325,745,7,"r3"
"1384",335,745,9,"r3"
"1385",345,745,9,"r3"
"1386",355,745,6,"r3"
"1387",365,745,6,"r3"
"1388",375,745,2,"r3"
"1389",385,745,8,"r3"
"1390",395,745,10,"r3"
"1391",405,745,6,"r3"
"1392",415,745,5,"r3"
"1393",425,745,5,"r3"
"1394",435,745,9,"r3"
"1395",445,745,4,"r3"
"1396",455,745,7,"r3"
"1397",465,745,4,"r3"
"1398",475,745,9,"r3"
"1399",485,745,9,"r3"
"1400",495,745,8,"r3"
"1401",505,745,4,"r3"
"1402",515,745,7,"r3"
"1403",525,745,2,"r3"
"1404",535,745,1,"r3"
"1405",545,745,1,"r3"
"1406",555,745,2,"r3"
"1407",565,745,5,"r3"
"1408",575,745,10,"r3"
"1409",585,745,5,"r3"
"1410",595,745,8,"r3"
"1411",605,745,8,"r3"
"1412",615,745,8,"r3"
"1413",625,745,10,"r3"
"1414",635,745,7,"r3"
"1415",645,745,9,"r3"
"1416",655,745,2,"r3"
"1417",665,745,8,"r3"
"1418",675,745,3,"r3"
"1419",685,745,1,"r3"
"1420",695,745,6,"r3"
"1421",705,745,7,"r3"
"1422",715,745,8,"r3"
"1423",725,745,7,"r3"
"1424",735,745,10,"r3"
"1425",745,745,4,"r3"
"1426",755,745,8,"r3"
"1427",765,745,3,"r3"
"1428",775,745,2,"r3"
"1429",785,745,1,"r3"
"1430",795,745,9,"r3"
"1431",805,745,3,"r3"
"1432",815,745,10,"r3"
"1433",825,745,3,"r3"
"1434",835,745,5,"r3"
"1435",845,745,9,"r3"
"1436",855,745,10,"r3"
"1437",865,745,10,"r3"
"1438",875,745,10,"r3"
"1439",885,745,10,"r3"
"1440",895,745,4,"r3"
"1441",5,735,9,"r3"
"1442",15,735,5,"r3"
"1443",25,735,5,"r3"
"1444",35,735,6,"r3"
"1445",45,735,7,"r3"
"1446",55,735,3,"r3"
"1447",65,735,8,"r3"
"1448",75,735,2,"r3"
"1449",85,735,2,"r3"
"1450",95,735,8,"r3"
"1451",105,735,8,"r3"
"1452",115,735,6,"r3"
"1453",125,735,8,"r3"
"1454",135,735,1,"r3"
"1455",145,735,9,"r3"
"1456",155,735,5,"r3"
"1457",165,735,1,"r3"
"1458",175,735,2,"r3"
"1459",185,735,2,"r3"
"1460",195,735,7,"r3"
"1461",205,735,7,"r3"
"1462",215,735,10,"r3"
"1463",225,735,7,"r3"
"1464",235,735,1,"r3"
"1465",245,735,3,"r3"
"1466",255,735,7,"r3"
"1467",265,735,6,"r3"
"1468",275,735,6,"r3"
"1469",285,735,5,"r3"
"1470",295,735,7,"r3"
"1471",305,735,8,"r3"
"1472",315,735,4,"r3"
"1473",325,735,7,"r3"
"1474",335,735,5,"r3"
"1475",345,735,6,"r3"
"1476",355,735,3,"r3"
"1477",365,735,9,"r3"
"1478",375,735,4,"r3"
"1479",385,735,3,"r3"
"1480",395,735,6,"r3"
"1481",405,735,9,"r3"
"1482",415,735,6,"r3"
"1483",425,735,3,"r3"
"1484",435,735,9,"r3"
"1485",445,735,10,"r3"
"1486",455,735,10,"r3"
"1487",465,735,10,"r3"
"1488",475,735,8,"r3"
"1489",485,735,9,"r3"
"1490",495,735,9,"r3"
"1491",505,735,9,"r3"
"1492",515,735,2,"r3"
"1493",525,735,7,"r3"
"1494",535,735,5,"r3"
"1495",545,735,2,"r3"
"1496",555,735,6,"r3"
"1497",565,735,2,"r3"
"1498",575,735,4,"r3"
"1499",585,735,4,"r3"
"1500",595,735,4,"r3"
"1501",605,735,7,"r3"
"1502",615,735,10,"r3"
"1503",625,735,1,"r3"
"1504",635,735,2,"r3"
"1505",645,735,5,"r3"
"1506",655,735,2,"r3"
"1507",665,735,5,"r3"
"1508",675,735,7,"r3"
"1509",685,735,7,"r3"
"1510",695,735,3,"r3"
"1511",705,735,8,"r3"
"1512",715,735,9,"r3"
"1513",725,735,2,"r3"
"1514",735,735,6,"r3"
"1515",745,735,10,"r3"
"1516",755,735,6,"r3"
"1517",765,735,6,"r3"
"1518",775,735,6,"r3"
"1519",785,735,9,"r3"
"1520",795,735,10,"r3"
"1521",805,735,2,"r3"
"1522",815,735,8,"r3"
"1523",825,735,3,"r3"
"1524",835,735,10,"r3"
"1525",845,735,5,"r3"
"1526",855,735,4,"r3"
"1527",865,735,8,"r3"
"1528",875,735,10,"r3"
"1529",885,735,3,"r3"
"1530",895,735,6,"r3"
"1531",5,725,10,"r3"
"1532",15,725,4,"r3"
"1533",25,725,2,"r3"
"1534",35,725,6,"r3"
"1535",45,725,1,"r3"
"1536",55,725,1,"r3"
"1537",65,725,7,"r3"
"1538",75,725,10,"r3"
"1539",85,725,9,"r3"
"1540",95,725,3,"r3"
"1541",105,725,10,"r3"
"1542",115,725,1,"r3"
"1543",125,725,1,"r3"
"1544",135,725,10,"r3"
"1545",145,725,8,"r3"
"1546",155,725,4,"r3"
"1547",165,725,3,"r3"
"1548",175,725,7,"r3"
"1549",185,725,1,"r3"
"1550",195,725,6,"r3"
"1551",205,725,2,"r3"
"1552",215,725,1,"r3"
"1553",225,725,5,"r3"
"1554",235,725,9,"r3"
"1555",245,725,6,"r3"
"1556",255,725,2,"r3"
"1557",265,725,6,"r3"
"1558",275,725,3,"r3"
"1559",285,725,7,"r3"
"1560",295,725,6,"r3"
"1561",305,725,1,"r3"
"1562",315,725,6,"r3"
"1563",325,725,5,"r3"
"1564",335,725,3,"r3"
"1565",345,725,8,"r3"
"1566",355,725,8,"r3"
"1567",365,725,10,"r3"
"1568",375,725,8,"r3"
"1569",385,725,9,"r3"
"1570",395,725,5,"r3"
"1571",405,725,5,"r3"
"1572",415,725,7,"r3"
"1573",425,725,10,"r3"
"1574",435,725,3,"r3"
"1575",445,725,7,"r3"
"1576",455,725,1,"r3"
"1577",465,725,8,"r3"
"1578",475,725,10,"r3"
"1579",485,725,9,"r3"
"1580",495,725,1,"r3"
"1581",505,725,2,"r3"
"1582",515,725,8,"r3"
"1583",525,725,5,"r3"
"1584",535,725,6,"r3"
"1585",545,725,2,"r3"
"1586",555,725,5,"r3"
"1587",565,725,8,"r3"
"1588",575,725,4,"r3"
"1589",585,725,1,"r3"
"1590",595,725,10,"r3"
"1591",605,725,1,"r3"
"1592",615,725,4,"r3"
"1593",625,725,6,"r3"
"1594",635,725,6,"r3"
"1595",645,725,4,"r3"
"1596",655,725,8,"r3"
"1597",665,725,1,"r3"
"1598",675,725,6,"r3"
"1599",685,725,4,"r3"
"1600",695,725,9,"r3"
"1601",705,725,10,"r3"
"1602",715,725,7,"r3"
"1603",725,725,8,"r3"
"1604",735,725,3,"r3"
"1605",745,725,3,"r3"
"1606",755,725,2,"r3"
"1607",765,725,2,"r3"
"1608",775,725,2,"r3"
"1609",785,725,8,"r3"
"1610",795,725,2,"r3"
"1611",805,725,5,"r3"
"1612",815,725,6,"r3"
"1613",825,725,10,"r3"
"1614",835,725,3,"r3"
"1615",845,725,5,"r3"
"1616",855,725,5,"r3"
"1617",865,725,9,"r3"
"1618",875,725,1,"r3"
"1619",885,725,8,"r3"
"1620",895,725,10,"r3"
"1621",5,715,5,"r3"
"1622",15,715,10,"r3"
"1623",25,715,10,"r3"
"1624",35,715,4,"r3"
"1625",45,715,10,"r3"
"1626",55,715,4,"r3"
"1627",65,715,2,"r3"
"1628",75,715,5,"r3"
"1629",85,715,7,"r3"
"1630",95,715,6,"r3"
"1631",105,715,9,"r3"
"1632",115,715,6,"r3"
"1633",125,715,7,"r3"
"1634",135,715,3,"r3"
"1635",145,715,8,"r3"
"1636",155,715,5,"r3"
"1637",165,715,6,"r3"
"1638",175,715,10,"r3"
"1639",185,715,7,"r3"
"1640",195,715,7,"r3"
"1641",205,715,4,"r3"
"1642",215,715,7,"r3"
"1643",225,715,10,"r3"
"1644",235,715,2,"r3"
"1645",245,715,5,"r3"
"1646",255,715,8,"r3"
"1647",265,715,7,"r3"
"1648",275,715,2,"r3"
"1649",285,715,4,"r3"
"1650",295,715,7,"r3"
"1651",305,715,10,"r3"
"1652",315,715,6,"r3"
"1653",325,715,9,"r3"
"1654",335,715,2,"r3"
"1655",345,715,4,"r3"
"1656",355,715,10,"r3"
"1657",365,715,5,"r3"
"1658",375,715,4,"r3"
"1659",385,715,7,"r3"
"1660",395,715,1,"r3"
"1661",405,715,9,"r3"
"1662",415,715,7,"r3"
"1663",425,715,4,"r3"
"1664",435,715,10,"r3"
"1665",445,715,3,"r3"
"1666",455,715,10,"r3"
"1667",465,715,3,"r3"
"1668",475,715,4,"r3"
"1669",485,715,9,"r3"
"1670",495,715,5,"r3"
"1671",505,715,2,"r3"
"1672",515,715,4,"r3"
"1673",525,715,5,"r3"
"1674",535,715,3,"r3"
"1675",545,715,6,"r3"
"1676",555,715,8,"r3"
"1677",565,715,7,"r3"
"1678",575,715,8,"r3"
"1679",585,715,3,"r3"
"1680",595,715,1,"r3"
"1681",605,715,2,"r3"
"1682",615,715,10,"r3"
"1683",625,715,7,"r3"
"1684",635,715,5,"r3"
"1685",645,715,7,"r3"
"1686",655,715,4,"r3"
"1687",665,715,10,"r3"
"1688",675,715,3,"r3"
"1689",685,715,3,"r3"
"1690",695,715,8,"r3"
"1691",705,715,3,"r3"
"1692",715,715,1,"r3"
"1693",725,715,3,"r3"
"1694",735,715,2,"r3"
"1695",745,715,3,"r3"
"1696",755,715,1,"r3"
"1697",765,715,4,"r3"
"1698",775,715,3,"r3"
"1699",785,715,6,"r3"
"1700",795,715,9,"r3"
"1701",805,715,1,"r3"
"1702",815,715,6,"r3"
"1703",825,715,4,"r3"
"1704",835,715,7,"r3"
"1705",845,715,4,"r3"
"1706",855,715,6,"r3"
"1707",865,715,9,"r3"
"1708",875,715,8,"r3"
"1709",885,715,8,"r3"
"1710",895,715,5,"r3"
"1711",5,705,8,"r3"
"1712",15,705,5,"r3"
"1713",25,705,10,"r3"
"1714",35,705,3,"r3"
"1715",45,705,10,"r3"
"1716",55,705,4,"r3"
"1717",65,705,6,"r3"
"1718",75,705,4,"r3"
"1719",85,705,3,"r3"
"1720",95,705,9,"r3"
"1721",105,705,1,"r3"
"1722",115,705,9,"r3"
"1723",125,705,3,"r3"
"1724",135,705,9,"r3"
"1725",145,705,2,"r3"
"1726",155,705,1,"r3"
"1727",165,705,2,"r3"
"1728",175,705,9,"r3"
"1729",185,705,3,"r3"
"1730",195,705,6,"r3"
"1731",205,705,6,"r3"
"1732",215,705,6,"r3"
"1733",225,705,2,"r3"
"1734",235,705,8,"r3"
"1735",245,705,4,"r3"
"1736",255,705,9,"r3"
"1737",265,705,6,"r3"
"1738",275,705,5,"r3"
"1739",285,705,1,"r3"
"1740",295,705,10,"r3"
"1741",305,705,4,"r3"
"1742",315,705,1,"r3"
"1743",325,705,3,"r3"
"1744",335,705,5,"r3"
"1745",345,705,7,"r3"
"1746",355,705,10,"r3"
"1747",365,705,5,"r3"
"1748",375,705,5,"r3"
"1749",385,705,10,"r3"
"1750",395,705,6,"r3"
"1751",405,705,7,"r3"
"1752",415,705,5,"r3"
"1753",425,705,4,"r3"
"1754",435,705,1,"r3"
"1755",445,705,3,"r3"
"1756",455,705,4,"r3"
"1757",465,705,5,"r3"
"1758",475,705,8,"r3"
"1759",485,705,10,"r3"
"1760",495,705,1,"r3"
"1761",505,705,9,"r3"
"1762",515,705,6,"r3"
"1763",525,705,8,"r3"
"1764",535,705,6,"r3"
"1765",545,705,4,"r3"
"1766",555,705,8,"r3"
"1767",565,705,9,"r3"
"1768",575,705,10,"r3"
"1769",585,705,10,"r3"
"1770",595,705,7,"r3"
"1771",605,705,5,"r3"
"1772",615,705,4,"r3"
"1773",625,705,2,"r3"
"1774",635,705,5,"r3"
"1775",645,705,5,"r3"
"1776",655,705,1,"r3"
"1777",665,705,3,"r3"
"1778",675,705,1,"r3"
"1779",685,705,9,"r3"
"1780",695,705,1,"r3"
"1781",705,705,10,"r3"
"1782",715,705,3,"r3"
"1783",725,705,9,"r3"
"1784",735,705,2,"r3"
"1785",745,705,8,"r3"
"1786",755,705,2,"r3"
"1787",765,705,1,"r3"
"1788",775,705,2,"r3"
"1789",785,705,7,"r3"
"1790",795,705,5,"r3"
"1791",805,705,1,"r3"
"1792",815,705,8,"r3"
"1793",825,705,10,"r3"
"1794",835,705,7,"r3"
"1795",845,705,2,"r3"
"1796",855,705,2,"r3"
"1797",865,705,4,"r3"
"1798",875,705,6,"r3"
"1799",885,705,2,"r3"
"1800",895,705,3,"r3"
"1801",5,695,6,"r3"
"1802",15,695,2,"r3"
"1803",25,695,6,"r3"
"1804",35,695,10,"r3"
"1805",45,695,6,"r3"
"1806",55,695,6,"r3"
"1807",65,695,7,"r3"
"1808",75,695,10,"r3"
"1809",85,695,3,"r3"
"1810",95,695,10,"r3"
"1811",105,695,5,"r3"
"1812",115,695,10,"r3"
"1813",125,695,8,"r3"
"1814",135,695,3,"r3"
"1815",145,695,8,"r3"
"1816",155,695,6,"r3"
"1817",165,695,10,"r3"
"1818",175,695,7,"r3"
"1819",185,695,8,"r3"
"1820",195,695,9,"r3"
"1821",205,695,7,"r3"
"1822",215,695,7,"r3"
"1823",225,695,7,"r3"
"1824",235,695,6,"r3"
"1825",245,695,9,"r3"
"1826",255,695,3,"r3"
"1827",265,695,9,"r3"
"1828",275,695,4,"r3"
"1829",285,695,5,"r3"
"1830",295,695,9,"r3"
"1831",305,695,7,"r3"
"1832",315,695,1,"r3"
"1833",325,695,6,"r3"
"1834",335,695,5,"r3"
"1835",345,695,2,"r3"
"1836",355,695,7,"r3"
"1837",365,695,1,"r3"
"1838",375,695,1,"r3"
"1839",385,695,7,"r3"
"1840",395,695,2,"r3"
"1841",405,695,3,"r3"
"1842",415,695,6,"r3"
"1843",425,695,6,"r3"
"1844",435,695,5,"r3"
"1845",445,695,5,"r3"
"1846",455,695,1,"r3"
"1847",465,695,10,"r3"
"1848",475,695,6,"r3"
"1849",485,695,9,"r3"
"1850",495,695,9,"r3"
"1851",505,695,1,"r3"
"1852",515,695,3,"r3"
"1853",525,695,10,"r3"
"1854",535,695,3,"r3"
"1855",545,695,10,"r3"
"1856",555,695,9,"r3"
"1857",565,695,5,"r3"
"1858",575,695,2,"r3"
"1859",585,695,2,"r3"
"1860",595,695,5,"r3"
"1861",605,695,3,"r3"
"1862",615,695,4,"r3"
"1863",625,695,9,"r3"
"1864",635,695,6,"r3"
"1865",645,695,10,"r3"
"1866",655,695,4,"r3"
"1867",665,695,5,"r3"
"1868",675,695,2,"r3"
"1869",685,695,2,"r3"
"1870",695,695,4,"r3"
"1871",705,695,2,"r3"
"1872",715,695,4,"r3"
"1873",725,695,9,"r3"
"1874",735,695,9,"r3"
"1875",745,695,3,"r3"
"1876",755,695,5,"r3"
"1877",765,695,4,"r3"
"1878",775,695,9,"r3"
"1879",785,695,1,"r3"
"1880",795,695,8,"r3"
"1881",805,695,5,"r3"
"1882",815,695,5,"r3"
"1883",825,695,3,"r3"
"1884",835,695,8,"r3"
"1885",845,695,2,"r3"
"1886",855,695,4,"r3"
"1887",865,695,8,"r3"
"1888",875,695,9,"r3"
"1889",885,695,10,"r3"
"1890",895,695,10,"r3"
"1891",5,685,6,"r3"
"1892",15,685,1,"r3"
"1893",25,685,6,"r3"
"1894",35,685,9,"r3"
"1895",45,685,7,"r3"
"1896",55,685,2,"r3"
"1897",65,685,7,"r3"
"1898",75,685,9,"r3"
"1899",85,685,9,"r3"
"1900",95,685,6,"r3"
"1901",105,685,2,"r3"
"1902",115,685,2,"r3"
"1903",125,685,10,"r3"
"1904",135,685,5,"r3"
"1905",145,685,4,"r3"
"1906",155,685,7,"r3"
"1907",165,685,3,"r3"
"1908",175,685,5,"r3"
"1909",185,685,8,"r3"
"1910",195,685,6,"r3"
"1911",205,685,10,"r3"
"1912",215,685,7,"r3"
"1913",225,685,1,"r3"
"1914",235,685,10,"r3"
"1915",245,685,3,"r3"
"1916",255,685,7,"r3"
"1917",265,685,5,"r3"
"1918",275,685,9,"r3"
"1919",285,685,8,"r3"
"1920",295,685,2,"r3"
"1921",305,685,7,"r3"
"1922",315,685,3,"r3"
"1923",325,685,9,"r3"
"1924",335,685,2,"r3"
"1925",345,685,1,"r3"
"1926",355,685,8,"r3"
"1927",365,685,7,"r3"
"1928",375,685,7,"r3"
"1929",385,685,1,"r3"
"1930",395,685,7,"r3"
